"1022,,""The film #JustMercy, Destin Daniel Cretton’s deeply moving criminal justice drama released this weekend, is a powerful reminder of the injustice that is America’s death penalty https://t.co/fHYXRo5bP2 @eji_org https://t.co/pTPJrwzVLo"",8161232.0,2020-01-20T15:19:52.000Z,1219278377196179456,1219278377196179456,Hootsuite Inc.,everyone,en,""{'retweet_count': 32, 'reply_count': 16, 'like_count': 147, 'quote_count': 2}"",,,,""['JustMercy,']"",0,0,0,1,POSITIVE,0.9987291,2,fear,0.6046988,0.07428073,0.0009621541,0.6046988,0.010460165,0.007111483,0.2934202,0.009066548,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1023,,Environmental threats dominate the top five long term risks outlined in the World Economic Forum’s annual risks report. An important read: https://t.co/Kok0F7hy7B #ReadByRichard https://t.co/T9xxDaOcLa,8161232.0,2020-01-20T11:27:43.000Z,1219219951833309184,1219219951833309184,Hootsuite Inc.,everyone,en,""{'retweet_count': 50, 'reply_count': 19, 'like_count': 212, 'quote_count': 3}"",,,,['ReadByRichard'],0,0,0,1,POSITIVE,0.9985117,2,fear,0.9857326,0.0062779584,0.00026291306,0.9857326,0.0006331169,0.0029203077,0.0024973124,0.0016757925,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1024,,""How do you come up with ideas? @HollyBranson shares her inspiration sources, favourite career advice and more in a Q&amp";"A with @LinkedIn: https://t.co/nfyOvmiO9e https://t.co/6ShhwKoKy8"",8161232.0,2020-01-20T09:05:09.000Z,1219184075476553728,1219184075476553728,Hootsuite Inc.,everyone,en,""{'retweet_count': 16, 'reply_count': 9, 'like_count': 155, 'quote_count': 1}"",,,,[],0,0,0,1,POSITIVE,0.9985737,2,fear,0.539206,0.03543724,0.0010955003,0.539206,0.11351486,0.15480642,0.05851396,0.097426,Richard Branson,Tycoon,71,>70,m,@richardbranson";;
"1025,,""Telling wonderful stories over a delicious cup of tea. Such a lovely afternoon spent with Mohammed, our master tea maker: https://t.co/B8PRkd3iTw @VirginLimitedEd #VirginFamily https://t.co/WQDgOn9uUl"",8161232.0,2020-01-19T21:05:08.000Z,1219002875722063879,1219002875722063879,Hootsuite Inc.,everyone,en,""{'retweet_count': 40, 'reply_count': 28, 'like_count': 430, 'quote_count': 5}"",,,,['VirginFamily'],0,0,0,1,POSITIVE,0.9988588,3,joy,0.9548065,0.001173548,0.0003352329,0.005420325,0.9548065,0.011399676,0.0103902975,0.016474402,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1026,,15 years of never accepting the unacceptable - @HollyBranson reflects on the impact being made by our foundation @VirginUnite: https://t.co/bG6Pzq82a4 https://t.co/VPb0HzCRiG,8161232.0,2020-01-19T10:05:04.000Z,1218836765559095296,1218836765559095296,Hootsuite Inc.,everyone,en,""{'retweet_count': 21, 'reply_count': 16, 'like_count': 272, 'quote_count': 3}"",,,,[],0,0,0,1,POSITIVE,0.99548155,2,fear,0.57946414,0.0832696,0.0019786973,0.57946414,0.019773321,0.054674514,0.2240512,0.036788482,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1027,,Read @thebteamhq’s latest report which explores how companies are collaborating to accelerate action toward a clean energy future: https://t.co/DzSBMr90a1 https://t.co/8fJb3qDWJw,8161232.0,2020-01-18T19:05:06.000Z,1218610281762435077,1218610281762435077,Hootsuite Inc.,everyone,en,""{'retweet_count': 29, 'reply_count': 16, 'like_count': 133, 'quote_count': 0}"",,,,[],0,0,0,1,POSITIVE,0.99845535,4,neutral,0.5039863,0.01626329,0.0010015194,0.09539181,0.12410546,0.5039863,0.064184524,0.19506708,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1028,,Great to tour @VirginVoyages first ship with my family. Excited to see Scarlet Lady ready for boarding very soon - we take delivery of the ship next month  https://t.co/aQQVpO6N9L https://t.co/34SCnWV88Y,8161232.0,2020-01-18T14:05:10.000Z,1218534802455961605,1218534802455961605,Hootsuite Inc.,everyone,en,""{'retweet_count': 44, 'reply_count': 45, 'like_count': 472, 'quote_count': 6}"",,,,[],0,0,0,1,POSITIVE,0.9987324,3,joy,0.83474654,0.003428594,0.00046188646,0.023254178,0.83474654,0.036591873,0.021160515,0.080356434,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1029,,The last time the Envision Virgin Racing Formula E team competed in Santiago Sam Bird won – he’s hoping for a similar result this weekend. Good luck! https://t.co/9nIfcOMfL9 #SantiagoEPrix,8161232.0,2020-01-18T10:05:06.000Z,1218474385520152577,1218474385520152577,Hootsuite Inc.,everyone,en,""{'retweet_count': 15, 'reply_count': 6, 'like_count': 115, 'quote_count': 1}"",,,,['SantiagoEPrix'],0,0,0,1,POSITIVE,0.9985498,3,joy,0.7521217,0.028893683,0.0010007401,0.08940547,0.7521217,0.062409535,0.01968316,0.046485677,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1030,,The last time @EnvisionVirgin competed in Santiago @sambirdofficial won – he’s hoping for a similar result this weekend. Good luck! https://t.co/9nIfcOMfL9 #SantiagoEPrix https://t.co/Q1OnN3wGjh,8161232.0,2020-01-18T10:05:05.000Z,1218474380730294272,1218474380730294272,Hootsuite Inc.,everyone,en,""{'retweet_count': 14, 'reply_count': 6, 'like_count': 134, 'quote_count': 1}"",,,,['SantiagoEPrix'],0,0,0,1,POSITIVE,0.9985343,3,joy,0.40174407,0.07455235,0.0008648181,0.35408306,0.40174407,0.07490729,0.039082553,0.054765835,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1031,""[{'type': 'replied_to', 'id': '1217600942243074049'}]"",@ReezyResells Happy New Years! Steve Jobs and Bill Gates have always inspired me. I’m always encouraged by @VirginStartUp entrepreneurs too. I recently read Factfulness and loved it. #FindingMyVirginity,8161232.0,2020-01-17T18:31:36.000Z,1218239464637698051,1217600942243074049,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 4, 'like_count': 21, 'quote_count': 3}"",4779994598.0,,,['FindingMyVirginity'],0,0,0,1,POSITIVE,0.9987832,3,joy,0.98588824,0.0015456843,0.00016978964,0.004466143,0.98588824,0.0013118872,0.0030049866,0.0036132638,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1032,""[{'type': 'replied_to', 'id': '1217992867110641669'}]"",@BrandonSawalich @starkeyhearing Glad the message cut through!,8161232.0,2020-01-17T16:58:54.000Z,1218216133494484993,1217992867110641669,Twitter Web App,everyone,en,""{'retweet_count': 1, 'reply_count': 1, 'like_count': 13, 'quote_count': 1}"",89375008.0,,,[],0,0,0,1,POSITIVE,0.9987466,3,joy,0.9814482,0.004047048,0.00015298191,0.003380211,0.9814482,0.0017285009,0.002462305,0.0067808153,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1033,,Wonderful to sit down and recount stories with Mohammed - the Master Tea Maker at Kasbah Tamadot who has worked with @virginlimiteded for nearly 15 years https://t.co/B8PRkd3iTw  #VirginFamily https://t.co/OWqeS2yRZ7,8161232.0,2020-01-17T14:03:00.000Z,1218171867015663621,1218171867015663621,Twitter Media Studio,everyone,en,""{'retweet_count': 42, 'reply_count': 21, 'like_count': 281, 'quote_count': 3}"",,,,['VirginFamily'],0,0,0,1,POSITIVE,0.9988513,3,joy,0.48883295,0.0063394248,0.0006697589,0.35191226,0.48883295,0.04739493,0.016611895,0.08823878,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1034,,The importance of storytelling and a shared love of tea: https://t.co/B8PRkd3iTw @virginlimiteded #VirginFamily https://t.co/lZD7Hv64QB,8161232.0,2020-01-17T12:00:20.000Z,1218140997949042690,1218140997949042690,Hootsuite Inc.,everyone,en,""{'retweet_count': 44, 'reply_count': 20, 'like_count': 392, 'quote_count': 8}"",,,,['VirginFamily'],0,0,0,1,POSITIVE,0.99853456,2,fear,0.45303404,0.048648816,0.0026583993,0.45303404,0.1114119,0.22083561,0.09837986,0.06503137,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1035,,The fun of trying new things and getting out your comfort zone: https://t.co/xJj3l4zPjX https://t.co/VR2P1zFwsZ,8161232.0,2020-01-17T08:25:05.000Z,1218086830421180416,1218086830421180416,Hootsuite Inc.,everyone,en,""{'retweet_count': 66, 'reply_count': 40, 'like_count': 475, 'quote_count': 5}"",,,,[],0,0,0,1,POSITIVE,0.9982327,3,joy,0.8839524,0.004100365,0.0007335841,0.006045799,0.8839524,0.06390376,0.009933109,0.031330995,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1036,,“The UN forecasts that by 2050 feeding the world will require a 20% expansion in agriculture’s global water use.” An interesting read on how lab-grown food could help save the planet: https://t.co/loq64kW9Vu #ReadByRichard https://t.co/mvzJDEGL9m,8161232.0,2020-01-16T21:10:07.000Z,1217916967673311234,1217916967673311234,Hootsuite Inc.,everyone,en,""{'retweet_count': 53, 'reply_count': 21, 'like_count': 155, 'quote_count': 7}"",,,,['ReadByRichard'],0,0,0,1,POSITIVE,0.9974571,4,neutral,0.4286791,0.014143891,0.0025341455,0.34485093,0.036647122,0.4286791,0.04990632,0.12323845,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1037,""[{'type': 'replied_to', 'id': '1217430205419180038'}]"",@TaniaVerdonk @VirginAtlantic @ortambo_int @HeathrowAirport I hope you have a great time with the family. Well done @virginatlantic team,8161232.0,2020-01-16T17:28:55.000Z,1217861301399097344,1217430205419180038,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 1}"",224989470.0,,,[],0,0,0,1,POSITIVE,0.9988529,3,joy,0.9805047,0.004201049,0.0001815445,0.0038687596,0.9805047,0.002566997,0.0037806921,0.0048963525,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1038,,Why you should use a pen and paper in your next meeting… https://t.co/VnKGTp4lxs,8161232.0,2020-01-16T17:25:10.000Z,1217860356279803904,1217860356279803904,Hootsuite Inc.,everyone,en,""{'retweet_count': 41, 'reply_count': 19, 'like_count': 277, 'quote_count': 4}"",,,,[],0,0,0,0,NEGATIVE,0.99774474,4,neutral,0.85670996,0.016542396,0.0027706935,0.012188705,0.012219963,0.85670996,0.0213368,0.07823154,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1039,,Interesting read on how mental health at work is at the top of the list at a recent #HumanAtWork chat: https://t.co/aahU8Zkxcu https://t.co/I4S4LRrBwQ,8161232.0,2020-01-16T10:25:06.000Z,1217754645218701313,1217754645218701313,Hootsuite Inc.,everyone,en,""{'retweet_count': 36, 'reply_count': 17, 'like_count': 213, 'quote_count': 7}"",,,,['HumanAtWork'],0,0,0,1,POSITIVE,0.9973309,5,sadness,0.6715613,0.009991279,0.001461907,0.15688163,0.02175595,0.09734738,0.6715613,0.04100056,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1040,""[{'type': 'replied_to', 'id': '1217496872086011907'}]"",@VirginMediaIE Congratulations to all the team @VirginMediaIE,8161232.0,2020-01-16T10:12:56.000Z,1217751583217397760,1217496872086011907,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}"",289909806.0,,,[],0,0,0,1,POSITIVE,0.9987323,3,joy,0.4613472,0.18049489,0.0008324173,0.23306361,0.4613472,0.04708184,0.04049219,0.03668773,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1041,,Wonderful to see a dream turn into reality as we stepped on board @VirginVoyages Scarlet Lady for the first time https://t.co/aQQVpO6N9L https://t.co/KDeYyRFyJb,8161232.0,2020-01-15T13:30:21.000Z,1217438877260091393,1217438877260091393,Twitter Media Studio,everyone,en,""{'retweet_count': 100, 'reply_count': 54, 'like_count': 709, 'quote_count': 21}"",,,,[],0,0,0,1,POSITIVE,0.9987423,3,joy,0.52700144,0.005567613,0.00045865937,0.34665266,0.52700144,0.023589838,0.010776587,0.08595323,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1042,,Fascinating how tracking diseases such as #trachoma with smartphones has proven key for worldwide efforts to tackle neglected diseases https://t.co/GWgGyjWZXX @Sightsavers https://t.co/JbiDeUsAHA,8161232.0,2020-01-15T10:25:07.000Z,1217392258619772928,1217392258619772928,Hootsuite Inc.,everyone,en,""{'retweet_count': 27, 'reply_count': 10, 'like_count': 142, 'quote_count': 2}"",,,,['trachoma'],0,0,0,1,POSITIVE,0.99803966,2,fear,0.95816827,0.0045512263,0.0002397662,0.95816827,0.009692566,0.006567231,0.0047958777,0.015985092,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1043,,Interesting read on how mental health at work is at the top of the list at a recent #HumanAtWork chat: https://t.co/aahU8Zkxcu https://t.co/vLS6FrSMYC,8161232.0,2020-01-14T20:25:08.000Z,1217180872719437835,1217180872719437835,Hootsuite Inc.,everyone,en,""{'retweet_count': 42, 'reply_count': 19, 'like_count': 224, 'quote_count': 2}"",,,,['HumanAtWork'],0,0,0,1,POSITIVE,0.9973388,5,sadness,0.6565614,0.0099835405,0.0014057435,0.17680953,0.021632446,0.09298264,0.6565614,0.04062473,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1044,""[{'type': 'replied_to', 'id': '1216576292608528389'}]"",@alykhansatchu @ParveenKaswan @VirginLimitedEd @RichTvAfrica @mindspeakclub @hofrench @mmnjug Well said – hope you enjoyed the trip.,8161232.0,2020-01-13T17:31:44.000Z,1216774844534218757,1216576292608528389,Twitter Web App,everyone,en,""{'retweet_count': 1, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}"",21303464.0,,,[],0,0,0,1,POSITIVE,0.9986848,3,joy,0.97703356,0.004773564,0.00016537975,0.0038465608,0.97703356,0.002960668,0.0050587445,0.0061615277,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1045,""[{'type': 'replied_to', 'id': '1216498689964937217'}]"",@VirginVoyages Thanks for the grand tour.,8161232.0,2020-01-13T17:31:17.000Z,1216774731682254848,1216498689964937217,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}"",3003946119.0,,,[],0,0,0,1,POSITIVE,0.9988227,3,joy,0.7480966,0.002512069,0.00046041177,0.003245908,0.7480966,0.09132794,0.028623274,0.12573376,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1046,,Making time for healthy habits and routines: https://t.co/ZvJb29haPL #MondayMotivation https://t.co/VEOWI4yE7g,8161232.0,2020-01-13T10:25:07.000Z,1216667485551898624,1216667485551898624,Hootsuite Inc.,everyone,en,""{'retweet_count': 56, 'reply_count': 47, 'like_count': 581, 'quote_count': 8}"",,,,['MondayMotivation'],0,0,0,1,POSITIVE,0.99825376,3,joy,0.7814064,0.049571022,0.0005895894,0.088951305,0.7814064,0.03408381,0.03261444,0.012783413,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1047,,Interesting to read how @CoralVitaReefs are growing resilient corals 50x faster to restore dying reefs and to rebuild after Hurricane Dorian: https://t.co/eLTjNTArWq @oceanunite #ReadByRichard https://t.co/6pDqJ2ySye,8161232.0,2020-01-12T18:25:07.000Z,1216425892198723585,1216425892198723585,Hootsuite Inc.,everyone,en,""{'retweet_count': 67, 'reply_count': 16, 'like_count': 296, 'quote_count': 9}"",,,,['ReadByRichard'],0,0,0,1,POSITIVE,0.9980132,2,fear,0.83374447,0.01790801,0.0006223704,0.83374447,0.017165583,0.046848264,0.016081005,0.06763025,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1048,,Great to see @virginhotels Nashville is now accepting reservations https://t.co/yOyOK2eUpW #VirginFamily @virginhotelsnsh,8161232.0,2020-01-12T15:25:04.000Z,1216380580478312448,1216380580478312448,Hootsuite Inc.,everyone,en,""{'retweet_count': 17, 'reply_count': 14, 'like_count': 141, 'quote_count': 2}"",,,,['VirginFamily'],0,0,0,1,POSITIVE,0.9986196,3,joy,0.8047932,0.016836826,0.00053162844,0.040083308,0.8047932,0.046493087,0.018798407,0.072463594,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1049,,10 tips from @VirginActiveUK for living your best life in 2020 https://t.co/MnMpphC9ve #VirginFamily https://t.co/UinEDsK47B,8161232.0,2020-01-12T10:25:05.000Z,1216305087175372800,1216305087175372800,Hootsuite Inc.,everyone,en,""{'retweet_count': 28, 'reply_count': 12, 'like_count': 146, 'quote_count': 0}"",,,,['VirginFamily'],0,0,0,1,POSITIVE,0.998375,2,fear,0.5600153,0.11547415,0.0015410016,0.5600153,0.100597575,0.13174443,0.05768763,0.032939896,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1050,,""Looking back, everything good that has happened over the past two decades has happened outside my comfort zone – and it’s been an incredible journey https://t.co/xJj3l4zPjX #FindingMyVirginity"",8161232.0,2020-01-11T16:25:05.000Z,1216033299006619649,1216033299006619649,Hootsuite Inc.,everyone,en,""{'retweet_count': 85, 'reply_count': 33, 'like_count': 452, 'quote_count': 15}"",,,,['FindingMyVirginity'],0,0,0,1,POSITIVE,0.9988505,2,fear,0.9253106,0.0030295055,0.00023703759,0.9253106,0.047827143,0.0041294093,0.007399251,0.012067115,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1051,,""Congratulations to the finalists of the Global Cooling Prize. They’re committed to providing cooling for all, without warming the planet: https://t.co/CB2mpeT4VN #ACoolerPlanet @CoolingPrize https://t.co/z5DuqDbCsH"",8161232.0,2020-01-11T12:25:04.000Z,1215972896021106690,1215972896021106690,Hootsuite Inc.,everyone,en,""{'retweet_count': 51, 'reply_count': 22, 'like_count': 273, 'quote_count': 6}"",,,,['ACoolerPlanet'],0,0,0,1,POSITIVE,0.9986232,4,neutral,0.28540993,0.07916988,0.0023496973,0.2617506,0.16317926,0.28540993,0.1280337,0.08010701,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1052,,Six trends set to have an impact on the world of work in 2020: https://t.co/NWg7xADt5h @HollyBranson @VirginUnite #HumanAtWork https://t.co/sTtv9X3nc8,8161232.0,2020-01-11T10:25:04.000Z,1215942697418141696,1215942697418141696,Hootsuite Inc.,everyone,en,""{'retweet_count': 29, 'reply_count': 12, 'like_count': 183, 'quote_count': 1}"",,,,['HumanAtWork'],0,0,0,1,POSITIVE,0.9976378,2,fear,0.88040805,0.03903382,0.000672538,0.88040805,0.0091794655,0.030805876,0.025342554,0.014557584,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1053,""[{'type': 'replied_to', 'id': '1215656322064101376'}]"",@chrisbrock @salvo_ts Now that’s a unicycle trip down memory lane…,8161232.0,2020-01-10T21:33:22.000Z,1215748490950635520,1215628895388684291,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}"",18030936.0,,,[],0,0,0,1,POSITIVE,0.9904262,4,neutral,0.45166072,0.013984653,0.0014813393,0.105356984,0.103015974,0.45166072,0.114628434,0.2098719,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1054,""[{'type': 'replied_to', 'id': '1215724367289540608'}]"",@Virgin_Orbit Exciting year ahead.,8161232.0,2020-01-10T21:33:00.000Z,1215748397228904448,1215724367289540608,Twitter Web App,everyone,en,""{'retweet_count': 2, 'reply_count': 5, 'like_count': 21, 'quote_count': 0}"",8.047947344723313e+17,,,[],0,0,0,1,POSITIVE,0.9987152,3,joy,0.81441057,0.003160395,0.00032226703,0.0077469563,0.81441057,0.035217233,0.0108163515,0.1283263,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1055,""[{'type': 'replied_to', 'id': '1215310579159764998'}]"",@TheElders @UN @carnegienpp @NTI_WMD @UNAUK @UNFCCC @ClimateReality @pass_blue @columlynch @UN_Women @bankimooncentre @BeyondtheBomb @GretaThunberg @CarbonBubble @plough_shares @nukes_of_hazard @BulletinAtomic @nuclearban @PMaurerICRC @YDaccordICRC @PSRnuclear @ctbto_alerts @TRF_Climate @CarbonBrief @camanpour @LaurenceTubiana @WeLeadClimate @CANIntl @algore @GCR2P @phumzileunwomen @Katja_Iversen @Winnie_Byanyima @AminaJMohammed @UNYouthEnvoy @end_svc @AWID @equalitynow @CFigueres Such an important message.,8161232.0,2020-01-10T21:32:39.000Z,1215748309718990848,1215279806859956225,Twitter Web App,everyone,en,""{'retweet_count': 2, 'reply_count': 1, 'like_count': 14, 'quote_count': 0}"",24671422.0,,,[],0,0,0,1,POSITIVE,0.9979625,2,fear,0.986913,0.008969742,0.00014744214,0.986913,0.0006231887,0.0005795204,0.0020657373,0.00070140074,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1056,""[{'type': 'replied_to', 'id': '1215673029306601473'}]"",@VirginLimitedEd @nytimes Wonderful to see. Well done @VirginLimitedEd,8161232.0,2020-01-10T21:32:08.000Z,1215748182090452992,1215673029306601473,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}"",79983896.0,,,[],0,0,0,1,POSITIVE,0.9988324,3,joy,0.6179088,0.009525067,0.00040043826,0.3496617,0.6179088,0.005068183,0.004056393,0.013379355,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1057,,""I’m often asked what makes a serial entrepreneur, here are my thoughts: https://t.co/XcPFy0o3sJ @VirginStartUp https://t.co/nD8s9Wk01l"",8161232.0,2020-01-10T18:10:14.000Z,1215697370140348416,1215697370140348416,Hootsuite Inc.,everyone,en,""{'retweet_count': 40, 'reply_count': 28, 'like_count': 287, 'quote_count': 6}"",,,,[],0,0,0,1,POSITIVE,0.99657875,2,fear,0.4351218,0.032307643,0.001717682,0.4351218,0.033086155,0.3107812,0.07920362,0.107781984,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1058,,""Scaling solutions, backing big ideas, and challenging the status quo is how change happens https://t.co/gugCsxLJ3F https://t.co/Fy9dLqmbAZ"",8161232.0,2020-01-10T17:25:08.000Z,1215686023432286209,1215686023432286209,Hootsuite Inc.,everyone,en,""{'retweet_count': 27, 'reply_count': 23, 'like_count': 208, 'quote_count': 5}"",,,,[],0,0,0,1,POSITIVE,0.998447,4,neutral,0.45670372,0.093031496,0.0026881592,0.2656173,0.04365989,0.45670372,0.06958492,0.06871447,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1059,""[{'type': 'retweeted', 'id': '1215043233954353152'}]"",RT @DMiliband: My open letter to the UN Security Council Members pleading for them to renew the Syria Cross-Border Resolution. The human co…,8161232.0,2020-01-10T16:42:05.000Z,1215675189062594560,1215675189062594560,Twitter Web App,everyone,en,""{'retweet_count': 80, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"",,,,[],0,0,0,1,POSITIVE,0.99857783,5,sadness,0.51012915,0.07787256,0.0018825379,0.2716963,0.024830582,0.063636065,0.51012915,0.04995292,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1060,,""How entrepreneurial qualities such as taking risks, scaling solutions and challenging the status quo can be applied to the not-for-profit world: https://t.co/gugCsxLJ3F @bigchange_ https://t.co/ScAhKCxGUD"",8161232.0,2020-01-10T14:25:07.000Z,1215640717885935616,1215640717885935616,Hootsuite Inc.,everyone,en,""{'retweet_count': 33, 'reply_count': 19, 'like_count': 222, 'quote_count': 4}"",,,,[],0,0,0,1,POSITIVE,0.9975845,2,fear,0.87770426,0.034842428,0.0003340878,0.87770426,0.021194616,0.033650756,0.019893384,0.012380461,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1061,,Congratulations to the team as the second spaceship in @VirginGalactic’s fleet completes a major build milestone https://t.co/ZMtrL2j90K @TheSpaceshipCo #VirginFamily https://t.co/VSLUC2NasC,8161232.0,2020-01-10T13:40:00.000Z,1215629363615584258,1215629363615584258,Twitter Media Studio,everyone,en,""{'retweet_count': 70, 'reply_count': 23, 'like_count': 420, 'quote_count': 7}"",,,,['VirginFamily'],0,0,0,1,POSITIVE,0.9987131,3,joy,0.6299462,0.052581027,0.0010785277,0.15104893,0.6299462,0.06991125,0.03278323,0.06265089,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1062,,Wonderful to see charities like @bigchange_ taking the principles of entrepreneurship and applying them to the non-profit sector https://t.co/gugCsxLJ3F https://t.co/dHDbcAaw0y,8161232.0,2020-01-10T12:25:06.000Z,1215610514002403329,1215610514002403329,Hootsuite Inc.,everyone,en,""{'retweet_count': 17, 'reply_count': 9, 'like_count': 116, 'quote_count': 3}"",,,,[],0,0,0,1,POSITIVE,0.9987117,2,fear,0.4398212,0.011301543,0.0005200432,0.4398212,0.4101525,0.044332385,0.01474617,0.07912612,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1063,,Some tips for evaluating your ideas: https://t.co/lsZILNBx99,8161232.0,2020-01-10T10:10:09.000Z,1215576556036378624,1215576556036378624,Hootsuite Inc.,everyone,en,""{'retweet_count': 61, 'reply_count': 17, 'like_count': 252, 'quote_count': 5}"",,,,[],0,0,0,1,POSITIVE,0.9951064,4,neutral,0.9664145,0.0027345482,0.003634523,0.003988233,0.00877352,0.9664145,0.0049522957,0.009502404,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1064,""[{'type': 'replied_to', 'id': '1214974878614466574'}]"",@VirginVoyages @McAlpinTom The importance of taking notes @McAlpinTom!,8161232.0,2020-01-10T09:54:28.000Z,1215572607262711808,1214974878614466574,Twitter Web App,everyone,en,""{'retweet_count': 1, 'reply_count': 2, 'like_count': 6, 'quote_count': 1}"",3003946119.0,,,[],0,0,0,1,POSITIVE,0.9956408,2,fear,0.8880147,0.079333715,0.00032861857,0.8880147,0.007990294,0.008719066,0.010523642,0.005090069,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1065,""[{'type': 'replied_to', 'id': '1214860478314352640'}]"",@RayLangford10 @oceanunite @VirginUnite This is so brilliant. Dyslexia really can be a superpower. Thanks for sharing and pass on my thanks to your daughter!,8161232.0,2020-01-10T09:52:06.000Z,1215572010765602816,1214217069539078144,Twitter Web App,everyone,en,""{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}"",1.1971684851656212e+18,,,[],0,0,0,1,POSITIVE,0.9986586,2,fear,0.538487,0.022266788,0.0008940062,0.538487,0.32114267,0.048902053,0.018482052,0.049825557,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1066,,""Ship's coming along nicely, but tea could be a bit stronger @virginvoyages https://t.co/3oHjSsSWfn"",8161232.0,2020-01-09T19:54:31.000Z,1215361225875427329,1215361225875427329,Twitter Media Studio,everyone,en,""{'retweet_count': 114, 'reply_count': 115, 'like_count': 1280, 'quote_count': 15}"",,,,[],0,0,0,1,POSITIVE,0.99835855,4,neutral,0.41436848,0.016744645,0.0007401929,0.10563795,0.25554127,0.41436848,0.06904214,0.13792536,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
"1067,,Great skiing with my kids. It felt brilliant to be beating Holly and Sam – until I saw the footage and realised they were letting me win! https://t.co/MOAS6XwkfN https://t.co/mOALIcycI8,8161232.0,2020-01-09T16:32:00.000Z,1215310261038481409,1215310261038481409,Twitter Media Studio,everyone,en,""{'retweet_count': 29, 'reply_count': 57, 'like_count': 704, 'quote_count': 8}"",,,,[],0,0,0,1,POSITIVE,0.9981195,3,joy,0.9564014,0.0027153147,0.0003671387,0.012673356,0.9564014,0.007004639,0.004822532,0.016015613,Richard Branson,Tycoon,71,>70,m,@richardbranson";;;
